# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1

2755,1653345351.2734077,8816000,0.030550207942724228,1.6811304092407227,-0.18871857225894928,1.7655036449432373

2756,1653345352.377584,8819200,0.030550207942724228,1.6811304092407227,-0.1904762238264084,1.6338205337524414

2757,1653345353.4185345,8822400,0.03318659961223602,1.7218499183654785,-0.1904762238264084,1.6338205337524414

2758,1653345354.1340268,8825600,0.03318659961223602,1.7218499183654785,-0.19176162779331207,1.8391891717910767

2759,1653345355.3965492,8828800,0.035378094762563705,1.6886593103408813,-0.19176162779331207,1.8391891717910767

2760,1653345355.872633,8832000,0.035378094762563705,1.6886593103408813,-0.1941782385110855,1.6756606101989746

2761,1653345357.5367606,8835200,0.035378094762563705,1.6886593103408813,-0.19492661952972412,1.6446387767791748

2762,1653345357.5697606,8838400,0.03750554472208023,1.7060476541519165,-0.19492661952972412,1.6446387767791748

2763,1653345359.4279327,8841600,0.03750554472208023,1.7060476541519165,-0.19613245129585266,1.5462032556533813

2764,1653345359.8564951,8844800,0.03948405385017395,1.5700106620788574,-0.19613245129585266,1.5462032556533813

2765,1653345361.1314466,8848000,0.03948405385017395,1.5700106620788574,-0.19680100679397583,1.519228458404541

2766,1653345361.799672,8851200,0.041069354861974716,1.5963757038116455,-0.19680100679397583,1.519228458404541

2767,1653345362.8718948,8854400,0.041069354861974716,1.5963757038116455,-0.19787855446338654,1.8067920207977295

2768,1653345363.9721882,8857600,0.04306268319487572,1.774908185005188,-0.19787855446338654,1.8067920207977295

2769,1653345364.62419,8860800,0.04306268319487572,1.774908185005188,-0.19830363988876343,1.6191434860229492

2770,1653345366.137188,8864000,0.04381934180855751,1.6794461011886597,-0.19830363988876343,1.6191434860229492

2771,1653345366.4761887,8867200,0.04381934180855751,1.6794461011886597,-0.19785018265247345,1.5599234104156494

2772,1653345368.3291883,8870400,0.04381934180855751,1.6794461011886597,-0.19814744591712952,1.4137567281723022

2773,1653345368.6061876,8873600,0.045659616589546204,1.5716854333877563,-0.19814744591712952,1.4137567281723022

2774,1653345370.1345427,8876800,0.045659616589546204,1.5716854333877563,-0.19757093489170074,1.5308233499526978

2775,1653345370.6684246,8880000,0.04732324928045273,1.5829358100891113,-0.19757093489170074,1.5308233499526978

2776,1653345372.041021,8883200,0.04732324928045273,1.5829358100891113,-0.19813644886016846,1.3717987537384033

2777,1653345372.844021,8886400,0.04893600940704346,1.4752949476242065,-0.19813644886016846,1.3717987537384033

2778,1653345373.8510213,8889600,0.04893600940704346,1.4752949476242065,-0.1991051286458969,1.4446992874145508

2779,1653345375.0330238,8892800,0.05163293704390526,1.5438188314437866,-0.1991051286458969,1.4446992874145508

2780,1653345375.633021,8896000,0.05163293704390526,1.5438188314437866,-0.2000051885843277,1.4829776287078857

2781,1653345377.3855066,8899200,0.05270164832472801,1.500011920928955,-0.2000051885843277,1.4829776287078857

2782,1653345377.5816395,8902400,0.05270164832472801,1.500011920928955,-0.1998770534992218,1.3664387464523315

2783,1653345379.4096396,8905600,0.05270164832472801,1.500011920928955,-0.2008950114250183,1.366226315498352

2784,1653345379.766716,8908800,0.0543881356716156,1.4808740615844727,-0.2008950114250183,1.366226315498352

2785,1653345381.3247154,8912000,0.0543881356716156,1.4808740615844727,-0.2006855010986328,1.415140986442566

2786,1653345381.9837177,8915200,0.05452113226056099,1.525302529335022,-0.2006855010986328,1.415140986442566

2787,1653345383.1800265,8918400,0.05452113226056099,1.525302529335022,-0.20122124254703522,1.5233252048492432

2788,1653345384.119096,8921600,0.05611911788582802,1.6036328077316284,-0.20122124254703522,1.5233252048492432

2789,1653345385.0770934,8924800,0.05611911788582802,1.6036328077316284,-0.20212486386299133,1.5384597778320312

2790,1653345386.4900944,8928000,0.05743303894996643,1.5859287977218628,-0.20212486386299133,1.5384597778320312

2791,1653345386.835093,8931200,0.05743303894996643,1.5859287977218628,-0.20262962579727173,1.5118921995162964

2792,1653345388.514094,8934400,0.058923978358507156,1.5830100774765015,-0.20262962579727173,1.5118921995162964

2793,1653345388.638092,8937600,0.058923978358507156,1.5830100774765015,-0.2030157595872879,1.4281535148620605

2794,1653345390.2233949,8940800,0.058923978358507156,1.5830100774765015,-0.2035122513771057,1.4564526081085205

2795,1653345390.7622845,8944000,0.05963509529829025,1.5254979133605957,-0.2035122513771057,1.4564526081085205

2796,1653345392.0747764,8947200,0.05963509529829025,1.5254979133605957,-0.20368126034736633,1.5161662101745605

2797,1653345392.8697755,8950400,0.06168114021420479,1.5807158946990967,-0.20368126034736633,1.5161662101745605

2798,1653345393.816778,8953600,0.06168114021420479,1.5807158946990967,-0.2051149308681488,1.5348129272460938

2799,1653345394.8427765,8956800,0.06321986019611359,1.5176074504852295,-0.2051149308681488,1.5348129272460938

2800,1653345395.4667766,8960000,0.06321986019611359,1.5176074504852295,-0.2056548148393631,1.487360954284668

2801,1653345397.2277777,8963200,0.06569062918424606,1.4988821744918823,-0.2056548148393631,1.487360954284668

2802,1653345397.5187771,8966400,0.06569062918424606,1.4988821744918823,-0.20586293935775757,1.4289884567260742

2803,1653345399.1282747,8969600,0.06569062918424606,1.4988821744918823,-0.20684675872325897,1.490678071975708

2804,1653345399.4172747,8972800,0.06755717098712921,1.5483850240707397,-0.20684675872325897,1.490678071975708

2805,1653345401.1801887,8976000,0.06755717098712921,1.5483850240707397,-0.20665889978408813,1.4328263998031616

2806,1653345401.9021857,8979200,0.06887596845626831,1.460350751876831,-0.20665889978408813,1.4328263998031616

2807,1653345403.2367446,8982400,0.06887596845626831,1.460350751876831,-0.2067124992609024,1.3543888330459595

2808,1653345404.2067735,8985600,0.07061827182769775,1.4610601663589478,-0.2067124992609024,1.3543888330459595

2809,1653345404.946047,8988800,0.07061827182769775,1.4610601663589478,-0.2067292332649231,1.356879472732544

2810,1653345406.2660537,8992000,0.07216933369636536,1.5557011365890503,-0.2067292332649231,1.356879472732544

2811,1653345406.8915544,8995200,0.07216933369636536,1.5557011365890503,-0.2066955715417862,1.4951945543289185

2812,1653345408.4896238,8998400,0.0735415518283844,1.536881923675537,-0.2066955715417862,1.4951945543289185

2813,1653345408.6376243,9001600,0.0735415518283844,1.536881923675537,-0.206634059548378,1.419448971748352

2814,1653345410.395624,9004800,0.0735415518283844,1.536881923675537,-0.20694121718406677,1.4067199230194092

2815,1653345410.7236247,9008000,0.0754678025841713,1.5087270736694336,-0.20694121718406677,1.4067199230194092

2816,1653345412.131217,9011200,0.0754678025841713,1.5087270736694336,-0.2073165774345398,1.5017600059509277

2817,1653345412.88736,9014400,0.07741128653287888,1.5032347440719604,-0.2073165774345398,1.5017600059509277

2818,1653345413.9325728,9017600,0.07741128653287888,1.5032347440719604,-0.2073836326599121,1.4126073122024536

2819,1653345415.0335732,9020800,0.07950011640787125,1.449800968170166,-0.2073836326599121,1.4126073122024536

2820,1653345415.779574,9024000,0.07950011640787125,1.449800968170166,-0.20745842158794403,1.302240014076233

2821,1653345417.1564617,9027200,0.08148111402988434,1.4929693937301636,-0.20745842158794403,1.302240014076233

2822,1653345417.523909,9030400,0.08148111402988434,1.4929693937301636,-0.20801912248134613,1.4670072793960571

2823,1653345419.3479097,9033600,0.08148111402988434,1.4929693937301636,-0.2081422358751297,1.5825510025024414

2824,1653345419.458909,9036800,0.0831621065735817,1.5757864713668823,-0.2081422358751297,1.5825510025024414

2825,1653345421.071629,9040000,0.0831621065735817,1.5757864713668823,-0.20871251821517944,1.4811995029449463

2826,1653345421.5876281,9043200,0.08459945768117905,1.5459098815917969,-0.20871251821517944,1.4811995029449463

2827,1653345422.8536277,9046400,0.08459945768117905,1.5459098815917969,-0.20989437401294708,1.4962130784988403

2828,1653345423.7396271,9049600,0.08734212070703506,1.4650802612304688,-0.20989437401294708,1.4962130784988403

2829,1653345424.6326287,9052800,0.08734212070703506,1.4650802612304688,-0.2103567123413086,1.4851806163787842

2830,1653345425.9276285,9056000,0.08902209997177124,1.5733407735824585,-0.2103567123413086,1.4851806163787842

2831,1653345426.470795,9059200,0.08902209997177124,1.5733407735824585,-0.2102409154176712,1.5973341464996338

2832,1653345428.0639577,9062400,0.09006427973508835,1.5728846788406372,-0.2102409154176712,1.5973341464996338

2833,1653345428.3069549,9065600,0.09006427973508835,1.5728846788406372,-0.2096986323595047,1.54634428024292

2834,1653345430.0204573,9068800,0.09006427973508835,1.5728846788406372,-0.21071851253509521,2.0894339084625244

2835,1653345430.1734576,9072000,0.09210620820522308,2.085381031036377,-0.21071851253509521,2.0894339084625244

2836,1653345431.9234579,9075200,0.09210620820522308,2.085381031036377,-0.21108588576316833,1.456466794013977

2837,1653345432.5494573,9078400,0.0941549763083458,1.552740216255188,-0.21108588576316833,1.456466794013977

2838,1653345433.728458,9081600,0.0941549763083458,1.552740216255188,-0.21107804775238037,1.4416455030441284

2839,1653345434.6954572,9084800,0.09589570760726929,1.476599097251892,-0.21107804775238037,1.4416455030441284

2840,1653345435.5484574,9088000,0.09589570760726929,1.476599097251892,-0.2112528681755066,1.5192950963974

2841,1653345436.8654573,9091200,0.09743308275938034,1.5428848266601562,-0.2112528681755066,1.5192950963974

2842,1653345437.4024587,9094400,0.09743308275938034,1.5428848266601562,-0.21179912984371185,1.4786678552627563

2843,1653345438.903514,9097600,0.09894074499607086,1.5893079042434692,-0.21179912984371185,1.4786678552627563

2844,1653345439.096695,9100800,0.09894074499607086,1.5893079042434692,-0.21183094382286072,1.5933386087417603

2845,1653345440.904861,9104000,0.09894074499607086,1.5893079042434692,-0.21204763650894165,1.5293992757797241

2846,1653345441.1617053,9107200,0.10063757002353668,1.541642665863037,-0.21204763650894165,1.5293992757797241

2847,1653345442.621006,9110400,0.10063757002353668,1.541642665863037,-0.21209390461444855,1.57220458984375

2848,1653345443.2512453,9113600,0.10154067724943161,1.7356315851211548,-0.21209390461444855,1.57220458984375

2849,1653345444.3577776,9116800,0.10154067724943161,1.7356315851211548,-0.21185402572155,2.345198631286621

2850,1653345445.4596493,9120000,0.1027485579252243,2.0659372806549072,-0.21185402572155,2.345198631286621

2851,1653345446.4153924,9123200,0.1027485579252243,2.0659372806549072,-0.21181581914424896,1.7389953136444092

2852,1653345447.6796126,9126400,0.10545092821121216,2.2569000720977783,-0.21181581914424896,1.7389953136444092

2853,1653345448.2149403,9129600,0.10545092821121216,2.2569000720977783,-0.21299369633197784,3.2131736278533936

2854,1653345449.6843166,9132800,0.10740986466407776,2.0594289302825928,-0.21299369633197784,3.2131736278533936

2855,1653345450.0325072,9136000,0.10740986466407776,2.0594289302825928,-0.21295469999313354,2.026068925857544

2856,1653345451.7563815,9139200,0.10740986466407776,2.0594289302825928,-0.2133377194404602,2.336554765701294

2857,1653345451.77538,9142400,0.10901843011379242,1.9890480041503906,-0.2133377194404602,2.336554765701294

2858,1653345453.5134552,9145600,0.10901843011379242,1.9890480041503906,-0.21332313120365143,1.6692285537719727

2859,1653345454.0098462,9148800,0.10950053483247757,1.7187037467956543,-0.21332313120365143,1.6692285537719727

2860,1653345455.3528457,9152000,0.10950053483247757,1.7187037467956543,-0.21360915899276733,1.6133090257644653

2861,1653345456.1761074,9155200,0.11047059297561646,1.6984843015670776,-0.21360915899276733,1.6133090257644653

2862,1653345457.1851063,9158400,0.11047059297561646,1.6984843015670776,-0.21339572966098785,1.7084869146347046

2863,1653345458.211106,9161600,0.11155377328395844,1.7356622219085693,-0.21339572966098785,1.7084869146347046

2864,1653345459.0471103,9164800,0.11155377328395844,1.7356622219085693,-0.21338927745819092,1.7238765954971313

2865,1653345460.374106,9168000,0.11259853094816208,1.948988914489746,-0.21338927745819092,1.7238765954971313

2866,1653345460.7831056,9171200,0.11259853094816208,1.948988914489746,-0.21325165033340454,2.008572578430176

2867,1653345462.419879,9174400,0.11380849033594131,1.7686725854873657,-0.21325165033340454,2.008572578430176

2868,1653345462.666293,9177600,0.11380849033594131,1.7686725854873657,-0.21334834396839142,1.504815697669983

2869,1653345464.3433528,9180800,0.11380849033594131,1.7686725854873657,-0.21300682425498962,1.4931827783584595

2870,1653345464.5980642,9184000,0.11502067744731903,1.612797498703003,-0.21300682425498962,1.4931827783584595

2871,1653345466.3209743,9187200,0.11502067744731903,1.612797498703003,-0.21261601150035858,1.5005288124084473

2872,1653345466.733678,9190400,0.11586223542690277,1.6146347522735596,-0.21261601150035858,1.5005288124084473

2873,1653345467.9620214,9193600,0.11586223542690277,1.6146347522735596,-0.21309122443199158,1.5374689102172852

2874,1653345468.9330707,9196800,0.11761340498924255,1.6300996541976929,-0.21309122443199158,1.5374689102172852

2875,1653345469.8685393,9200000,0.11761340498924255,1.6300996541976929,-0.21363987028598785,1.4626679420471191

2876,1653345471.2596707,9203200,0.11914403736591339,1.5609807968139648,-0.21363987028598785,1.4626679420471191

2877,1653345471.840671,9206400,0.11914403736591339,1.5609807968139648,-0.21353107690811157,1.559720754623413

2878,1653345473.1946714,9209600,0.12028579413890839,1.7209738492965698,-0.21353107690811157,1.559720754623413

2879,1653345473.532671,9212800,0.12028579413890839,1.7209738492965698,-0.2130458950996399,1.7086635828018188

2880,1653345475.4053998,9216000,0.12028579413890839,1.7209738492965698,-0.21312427520751953,1.5556535720825195

2881,1653345475.4554007,9219200,0.12116915732622147,1.634278416633606,-0.21312427520751953,1.5556535720825195

2882,1653345477.184759,9222400,0.12116915732622147,1.634278416633606,-0.21158158779144287,2.04188871383667

2883,1653345477.551759,9225600,0.12122484296560287,2.7169253826141357,-0.21158158779144287,2.04188871383667

2884,1653345478.9728537,9228800,0.12122484296560287,2.7169253826141357,-0.21040195226669312,1.964901328086853

2885,1653345479.707854,9232000,0.1217888668179512,2.4911155700683594,-0.21040195226669312,1.964901328086853

2886,1653345480.9228537,9235200,0.1217888668179512,2.4911155700683594,-0.2096169888973236,1.9706048965454102

2887,1653345481.7568548,9238400,0.1228022575378418,2.396033525466919,-0.2096169888973236,1.9706048965454102

2888,1653345482.5728564,9241600,0.1228022575378418,2.396033525466919,-0.20884975790977478,2.1164939403533936

2889,1653345483.6448553,9244800,0.12325406074523926,2.4109535217285156,-0.20884975790977478,2.1164939403533936

2890,1653345484.3868554,9248000,0.12325406074523926,2.4109535217285156,-0.20845414698123932,2.2214338779449463

2891,1653345485.704635,9251200,0.12471342086791992,2.034360885620117,-0.20845414698123932,2.2214338779449463

2892,1653345486.099229,9254400,0.12471342086791992,2.034360885620117,-0.20782674849033356,1.8803794384002686

2893,1653345487.6663885,9257600,0.12505953013896942,2.218665599822998,-0.20782674849033356,1.8803794384002686

2894,1653345487.8970304,9260800,0.12505953013896942,2.218665599822998,-0.20701828598976135,2.2098679542541504

2895,1653345489.5569954,9264000,0.12505953013896942,2.218665599822998,-0.20630164444446564,2.145463466644287

2896,1653345489.6908612,9267200,0.12590712308883667,2.0299570560455322,-0.20630164444446564,2.145463466644287

2897,1653345491.3296635,9270400,0.12590712308883667,2.0299570560455322,-0.2056935876607895,2.249113082885742

2898,1653345491.6891446,9273600,0.12577587366104126,2.2940988540649414,-0.2056935876607895,2.249113082885742

2899,1653345493.078787,9276800,0.12577587366104126,2.2940988540649414,-0.2050458788871765,1.8839030265808105

2900,1653345493.7025197,9280000,0.12550543248653412,1.9244080781936646,-0.2050458788871765,1.8839030265808105

2901,1653345494.8922737,9283200,0.12550543248653412,1.9244080781936646,-0.20366577804088593,1.8944615125656128

2902,1653345495.6158645,9286400,0.12568087875843048,1.9373551607131958,-0.20366577804088593,1.8944615125656128

2903,1653345496.6599627,9289600,0.12568087875843048,1.9373551607131958,-0.2033957690000534,1.9390803575515747

2904,1653345497.660652,9292800,0.1266946941614151,1.8159185647964478,-0.2033957690000534,1.9390803575515747

2905,1653345498.4545457,9296000,0.1266946941614151,1.8159185647964478,-0.20030684769153595,1.828574538230896

2906,1653345499.8529003,9299200,0.12703388929367065,2.169985055923462,-0.20030684769153595,1.828574538230896

2907,1653345500.3613482,9302400,0.12703388929367065,2.169985055923462,-0.1985338181257248,2.080282688140869

2908,1653345501.9648073,9305600,0.12770864367485046,1.8917450904846191,-0.1985338181257248,2.080282688140869

2909,1653345502.2578084,9308800,0.12770864367485046,1.8917450904846191,-0.1966535896062851,1.8256220817565918

2910,1653345504.0978074,9312000,0.12844936549663544,1.9270026683807373,-0.1966535896062851,1.8256220817565918

2911,1653345504.0998092,9315200,0.12844936549663544,1.9270026683807373,-0.19567640125751495,1.891618013381958

2912,1653345505.8718092,9318400,0.12844936549663544,1.9270026683807373,-0.19486454129219055,1.9168645143508911

2913,1653345506.1558084,9321600,0.12968231737613678,1.931151270866394,-0.19486454129219055,1.9168645143508911

2914,1653345507.5968084,9324800,0.12968231737613678,1.931151270866394,-0.1923779547214508,1.8622337579727173

2915,1653345508.247327,9328000,0.1297253668308258,1.9310641288757324,-0.1923779547214508,1.8622337579727173

2916,1653345509.4994125,9331200,0.1297253668308258,1.9310641288757324,-0.19090910255908966,1.799068570137024

2917,1653345510.3344123,9334400,0.13002751767635345,1.8776354789733887,-0.19090910255908966,1.799068570137024

2918,1653345511.3494115,9337600,0.13002751767635345,1.8776354789733887,-0.1900915652513504,1.8170469999313354

2919,1653345512.3994904,9340800,0.12921327352523804,1.8379924297332764,-0.1900915652513504,1.8170469999313354

2920,1653345513.2544901,9344000,0.12921327352523804,1.8379924297332764,-0.1890004277229309,1.9171468019485474

2921,1653345514.5085917,9347200,0.13002635538578033,1.870582938194275,-0.1890004277229309,1.9171468019485474

2922,1653345515.0595822,9350400,0.13002635538578033,1.870582938194275,-0.18786826729774475,1.8807895183563232

2923,1653345516.5675826,9353600,0.12872077524662018,2.173123598098755,-0.18786826729774475,1.8807895183563232

2924,1653345516.814582,9356800,0.12872077524662018,2.173123598098755,-0.1865275353193283,2.072201728820801

2925,1653345518.711884,9360000,0.1272142082452774,1.964146375656128,-0.1865275353193283,2.072201728820801

2926,1653345518.7198803,9363200,0.1272142082452774,1.964146375656128,-0.18534992635250092,1.9255470037460327

2927,1653345520.4917934,9366400,0.1272142082452774,1.964146375656128,-0.18368889391422272,1.8474211692810059

2928,1653345520.842791,9369600,0.12707926332950592,1.8082798719406128,-0.18368889391422272,1.8474211692810059

2929,1653345522.3867922,9372800,0.12707926332950592,1.8082798719406128,-0.1824384182691574,1.8190280199050903

2930,1653345522.9117932,9376000,0.12608326971530914,1.8688404560089111,-0.1824384182691574,1.8190280199050903

2931,1653345524.1750333,9379200,0.12608326971530914,1.8688404560089111,-0.18201057612895966,1.9343910217285156

2932,1653345524.8986466,9382400,0.1263055056333542,1.9181088209152222,-0.18201057612895966,1.9343910217285156

2933,1653345525.974787,9385600,0.1263055056333542,1.9181088209152222,-0.17924781143665314,2.425889015197754

2934,1653345526.783006,9388800,0.12321346253156662,2.412827491760254,-0.17924781143665314,2.425889015197754

2935,1653345527.8823698,9392000,0.12321346253156662,2.412827491760254,-0.17614737153053284,2.564938545227051

2936,1653345528.7404988,9395200,0.1201038584113121,2.328030586242676,-0.17614737153053284,2.564938545227051

2937,1653345529.7678027,9398400,0.1201038584113121,2.328030586242676,-0.17297688126564026,2.260343074798584

2938,1653345530.6316984,9401600,0.11719195544719696,2.076862096786499,-0.17297688126564026,2.260343074798584

2939,1653345531.6836467,9404800,0.11719195544719696,2.076862096786499,-0.16997459530830383,2.2436084747314453

2940,1653345532.53903,9408000,0.11061950773000717,2.118602991104126,-0.16997459530830383,2.2436084747314453

2941,1653345533.5457547,9411200,0.11061950773000717,2.118602991104126,-0.16634225845336914,2.230377197265625

2942,1653345534.4601388,9414400,0.10689462721347809,2.0005273818969727,-0.16634225845336914,2.230377197265625

2943,1653345535.521452,9417600,0.10689462721347809,2.0005273818969727,-0.16464732587337494,1.8735612630844116

2944,1653345536.4705305,9420800,0.10401004552841187,1.9169697761535645,-0.16464732587337494,1.8735612630844116

2945,1653345537.3999767,9424000,0.10401004552841187,1.9169697761535645,-0.16148865222930908,1.7017288208007812

2946,1653345538.3093896,9427200,0.10172297805547714,1.7552616596221924,-0.16148865222930908,1.7017288208007812

2947,1653345539.2379034,9430400,0.10172297805547714,1.7552616596221924,-0.15957394242286682,2.101984977722168

2948,1653345540.277053,9433600,0.0976858139038086,1.9229552745819092,-0.15957394242286682,2.101984977722168

2949,1653345541.1126168,9436800,0.0976858139038086,1.9229552745819092,-0.157306969165802,2.2118701934814453

2950,1653345542.2246835,9440000,0.09439986944198608,1.8731286525726318,-0.157306969165802,2.2118701934814453

2951,1653345543.1056821,9443200,0.09439986944198608,1.8731286525726318,-0.15421266853809357,2.219480514526367

2952,1653345544.0856838,9446400,0.09066708385944366,2.849642276763916,-0.15421266853809357,2.219480514526367

2953,1653345545.0946825,9449600,0.09066708385944366,2.849642276763916,-0.15240095555782318,2.6352972984313965

2954,1653345546.1279113,9452800,0.08903007209300995,2.9323019981384277,-0.15240095555782318,2.6352972984313965

2955,1653345547.0751638,9456000,0.08903007209300995,2.9323019981384277,-0.15104442834854126,2.009638547897339

2956,1653345547.879565,9459200,0.08647271990776062,2.0527734756469727,-0.15104442834854126,2.009638547897339

2957,1653345548.9885645,9462400,0.08647271990776062,2.0527734756469727,-0.14991897344589233,2.361814022064209

2958,1653345549.9335647,9465600,0.08389085531234741,2.660518169403076,-0.14991897344589233,2.361814022064209

2959,1653345550.9025655,9468800,0.08389085531234741,2.660518169403076,-0.14817535877227783,2.2021820545196533

2960,1653345551.7295644,9472000,0.07998518645763397,2.3243045806884766,-0.14817535877227783,2.2021820545196533

2961,1653345552.8531373,9475200,0.07998518645763397,2.3243045806884766,-0.1474236100912094,2.0474915504455566

2962,1653345553.6542737,9478400,0.0781913474202156,2.1826348304748535,-0.1474236100912094,2.0474915504455566

2963,1653345554.9094074,9481600,0.0781913474202156,2.1826348304748535,-0.14665959775447845,2.272526502609253

2964,1653345555.6904757,9484800,0.07588677108287811,2.357306718826294,-0.14665959775447845,2.272526502609253

2965,1653345556.8594766,9488000,0.07588677108287811,2.357306718826294,-0.1442199945449829,2.1664774417877197

2966,1653345557.5695393,9491200,0.07243278622627258,2.215104579925537,-0.1442199945449829,2.1664774417877197

2967,1653345558.933541,9494400,0.07243278622627258,2.215104579925537,-0.1438707858324051,2.12251353263855

2968,1653345559.6646538,9497600,0.06924105435609818,2.7055892944335938,-0.1438707858324051,2.12251353263855

2969,1653345560.9766538,9500800,0.06924105435609818,2.7055892944335938,-0.14127154648303986,3.519230842590332

2970,1653345561.4706538,9504000,0.06518960744142532,3.4022932052612305,-0.14127154648303986,3.519230842590332

2971,1653345563.1045244,9507200,0.06518960744142532,3.4022932052612305,-0.14016062021255493,3.2250354290008545

2972,1653345563.3680692,9510400,0.06235618516802788,3.2509548664093018,-0.14016062021255493,3.2250354290008545

2973,1653345565.0722966,9513600,0.06235618516802788,3.2509548664093018,-0.13795237243175507,3.665050983428955

2974,1653345565.3072956,9516800,0.05800395458936691,4.504715442657471,-0.13795237243175507,3.665050983428955

2975,1653345567.0698564,9520000,0.05335639417171478,2.981670618057251,-0.13795237243175507,3.665050983428955

2976,1653345567.2402217,9523200,0.05335639417171478,2.981670618057251,-0.13496579229831696,2.6168320178985596

2977,1653345569.1143703,9526400,0.05048156902194023,3.2008776664733887,-0.13496579229831696,2.6168320178985596

2978,1653345569.397574,9529600,0.05048156902194023,3.2008776664733887,-0.13307736814022064,3.021449089050293

2979,1653345571.031447,9532800,0.048054639250040054,3.411179542541504,-0.13307736814022064,3.021449089050293

2980,1653345571.450599,9536000,0.048054639250040054,3.411179542541504,-0.13205350935459137,3.2787177562713623

2981,1653345573.0795918,9539200,0.044572263956069946,3.471553087234497,-0.13205350935459137,3.2787177562713623

2982,1653345573.7905917,9542400,0.044572263956069946,3.471553087234497,-0.13022325932979584,3.0847671031951904

2983,1653345575.1453257,9545600,0.042288899421691895,3.1603941917419434,-0.13022325932979584,3.0847671031951904

2984,1653345575.9158115,9548800,0.042288899421691895,3.1603941917419434,-0.12939932942390442,3.040527582168579

2985,1653345576.9969554,9552000,0.03936883062124252,3.2369155883789062,-0.12939932942390442,3.040527582168579

2986,1653345578.0361207,9555200,0.03936883062124252,3.2369155883789062,-0.12894290685653687,3.1477389335632324

2987,1653345579.132414,9558400,0.036969710141420364,3.24753475189209,-0.12894290685653687,3.1477389335632324

2988,1653345580.194207,9561600,0.036969710141420364,3.24753475189209,-0.12656156718730927,2.7479381561279297

2989,1653345580.9516127,9564800,0.03410065546631813,3.061936855316162,-0.12656156718730927,2.7479381561279297

2990,1653345582.1060174,9568000,0.03410065546631813,3.061936855316162,-0.12557563185691833,3.2709357738494873

2991,1653345582.758171,9571200,0.031110338866710663,3.610241174697876,-0.12557563185691833,3.2709357738494873

2992,1653345584.133679,9574400,0.031110338866710663,3.610241174697876,-0.12465231120586395,3.074089288711548

2993,1653345584.62144,9577600,0.027980245649814606,3.768514633178711,-0.12465231120586395,3.074089288711548

2994,1653345586.0644403,9580800,0.027980245649814606,3.768514633178711,-0.12236025929450989,3.5367419719696045

2995,1653345586.3714392,9584000,0.02453838661313057,3.5637640953063965,-0.12236025929450989,3.5367419719696045

2996,1653345588.0214403,9587200,0.02453838661313057,3.5637640953063965,-0.12165335565805435,3.1661529541015625

2997,1653345588.2684398,9590400,0.022444432601332664,3.5544440746307373,-0.12165335565805435,3.1661529541015625

2998,1653345589.9944394,9593600,0.01827281527221203,3.223968744277954,-0.12165335565805435,3.1661529541015625

2999,1653345590.1164403,9596800,0.01827281527221203,3.223968744277954,-0.11918772011995316,3.1768429279327393

3000,1653345591.8481922,9600000,0.015062114223837852,3.264331340789795,-0.11918772011995316,3.1768429279327393

3001,1653345592.1633062,9603200,0.015062114223837852,3.264331340789795,-0.11802776157855988,3.035712957382202

3002,1653345593.7743065,9606400,0.011012651957571507,3.3933935165405273,-0.11802776157855988,3.035712957382202

3003,1653345594.169306,9609600,0.011012651957571507,3.3933935165405273,-0.11573237180709839,3.162825584411621

3004,1653345595.5774155,9612800,0.008167527616024017,3.293492078781128,-0.11573237180709839,3.162825584411621

3005,1653345596.1415532,9616000,0.008167527616024017,3.293492078781128,-0.11389777064323425,2.934710741043091

3006,1653345597.4606907,9619200,0.005330437794327736,3.2129857540130615,-0.11389777064323425,2.934710741043091

3007,1653345598.17969,9622400,0.005330437794327736,3.2129857540130615,-0.11282141506671906,3.0493197441101074

3008,1653345599.3514535,9625600,0.0023320752661675215,3.2411539554595947,-0.11282141506671906,3.0493197441101074

3009,1653345600.0928938,9628800,0.0023320752661675215,3.2411539554595947,-0.1112268716096878,3.046969413757324

3010,1653345601.2064793,9632000,-0.0008613626705482602,3.187173366546631,-0.1112268716096878,3.046969413757324

3011,1653345602.2545657,9635200,-0.0008613626705482602,3.187173366546631,-0.11024746298789978,3.108436346054077

3012,1653345603.1305656,9638400,-0.004151820670813322,3.390183687210083,-0.11024746298789978,3.108436346054077

3013,1653345604.2115664,9641600,-0.004151820670813322,3.390183687210083,-0.10885171592235565,3.022012710571289

3014,1653345604.9385662,9644800,-0.00625301618129015,3.2351808547973633,-0.10885171592235565,3.022012710571289

3015,1653345606.278565,9648000,-0.00625301618129015,3.2351808547973633,-0.10817668586969376,2.9340856075286865

3016,1653345606.8115656,9651200,-0.008191547356545925,3.221421241760254,-0.10817668586969376,2.9340856075286865

